declining	I-Condition Specification
the	I-Condition Specification
mortgage	I-Condition Specification
,	O
the	B-Activity Data
case	I-Activity Data
details	I-Activity Data
are	O
updated	B-Activity
and	O
the	B-Activity Data
work	I-Activity Data
is	O
then	O
archived	B-Activity
prior	O
to	O
cancellation	B-Activity
.	O

If	B-XOR Gateway
the	B-Condition Specification
customer	I-Condition Specification
sends	I-Condition Specification
back	I-Condition Specification
the	I-Condition Specification
completed	I-Condition Specification
offer	I-Condition Specification
documents	I-Condition Specification
and	I-Condition Specification
attaches	I-Condition Specification
all	I-Condition Specification
prerequisite	I-Condition Specification
documents	I-Condition Specification
then	O
the	B-Activity Data
case	I-Activity Data
is	O
moved	B-Activity
to	O
administration	B-Actor
for	O
completion	O
.	O

If	B-XOR Gateway
all	B-Condition Specification
pre-requisite	I-Condition Specification
documents	I-Condition Specification
are	I-Condition Specification
not	I-Condition Specification
provided	I-Condition Specification
a	B-Activity Data
message	I-Activity Data
is	O
generated	B-Activity
to	O
the	B-Actor
customer	I-Actor
requesting	B-Further Specification
outstanding	I-Further Specification
documents	I-Further Specification
.	O

If	B-XOR Gateway
no	B-Condition Specification
answer	I-Condition Specification
is	I-Condition Specification
received	I-Condition Specification
after	I-Condition Specification
2	I-Condition Specification
weeks	I-Condition Specification
,	O
the	B-Activity Data
case	I-Activity Data
details	I-Activity Data
are	O
updated	B-Activity
prior	O
to	O
archive	B-Activity
and	O
cancellation	B-Activity
.	O

Once	O
the	B-Activity Data
dates	I-Activity Data
are	O
finalized	B-Activity
(	O
by	O
the	B-Actor
Coordination	I-Actor
Unit	I-Actor
)	O
,	O
the	B-Actor
Support	I-Actor
Officer	I-Actor
updates	B-Activity
all	B-Activity Data
group	I-Activity Data
calendars	I-Activity Data
and	O
creates	B-Activity
meeting	B-Activity Data
folders	I-Activity Data
for	I-Activity Data
each	I-Activity Data
meeting	I-Activity Data
and	O
ensures	B-Activity
all	B-Activity Data
appropriate	I-Activity Data
documents	I-Activity Data
are	I-Activity Data
uploaded	I-Activity Data
to	I-Activity Data
system	I-Activity Data
.	O

Committee	B-Actor
Members	I-Actor
are	O
advised	B-Activity
a	O
week	O
before	O
each	O
meeting	O
to	O
read	O
all	O
related	O
documents	O
.	O

The	B-Actor
Committee	I-Actor
Members	I-Actor
hold	B-Activity
their	B-Activity Data
meeting	I-Activity Data
,	O
and	O
the	B-Actor
Support	I-Actor
Office	I-Actor
then	O
produces	B-Activity
minutes	B-Activity Data
including	O
any	O
Action	O
Points	O
for	O
each	O
Committee	O
Member	O
.	O

Within	O
5	O
working	O
days	O
,	O
the	B-Actor
Coordination	I-Actor
Unit	I-Actor
must	O
conduct	B-Activity
a	B-Activity Data
QA	I-Activity Data
check	I-Activity Data
on	I-Activity Data
the	I-Activity Data
minutes	I-Activity Data
,	O
which	B-Activity Data
are	O
then	O
sent	B-Activity
to	O
all	B-Actor
Committee	I-Actor
Members	I-Actor
.	O

The	B-Actor
Support	I-Actor
Officer	I-Actor
then	O
updates	B-Activity
all	B-Activity Data
departmental	I-Activity Data
records	I-Activity Data
.	O

After	O
the	B-Activity Data
Expense	I-Activity Data
Report	I-Activity Data
is	O
received	B-Activity
,	O
a	B-Activity Data
new	I-Activity Data
account	I-Activity Data
must	O
be	O
created	B-Activity
if	B-XOR Gateway
the	B-Condition Specification
employee	I-Condition Specification
does	I-Condition Specification
not	I-Condition Specification
already	I-Condition Specification
have	I-Condition Specification
one	I-Condition Specification
.	O

The	B-Activity Data
report	I-Activity Data
is	O
then	O
reviewed	B-Activity
for	B-Further Specification
automatic	I-Further Specification
approval	I-Further Specification
.	O

Amounts	B-Condition Specification
under	I-Condition Specification
$200	I-Condition Specification
are	O
automatically	B-Further Specification
approved	B-Activity
,	O
whereas	B-XOR Gateway
amounts	B-Condition Specification
equal	I-Condition Specification
to	I-Condition Specification
or	I-Condition Specification
over	I-Condition Specification
$200	I-Condition Specification
require	B-Activity
approval	B-Activity Data
of	O
the	B-Actor
supervisor	I-Actor
.	O

In	B-XOR Gateway
case	I-XOR Gateway
of	I-XOR Gateway
rejection	B-Condition Specification
,	O
the	B-Actor
employee	I-Actor
must	O
receive	B-Activity
a	B-Activity Data
rejection	I-Activity Data
notice	I-Activity Data
by	B-Further Specification
email	I-Further Specification
.	O

Otherwise	B-XOR Gateway
,	O
the	B-Activity Data
reimbursement	I-Activity Data
goes	B-Activity
to	B-Further Specification
the	I-Further Specification
employees	I-Further Specification
direct	I-Further Specification
deposit	I-Further Specification
bank	I-Further Specification
account	I-Further Specification
.	O

If	B-XOR Gateway
the	B-Condition Specification
request	I-Condition Specification
is	I-Condition Specification
not	I-Condition Specification
completed	I-Condition Specification
in	I-Condition Specification
7	I-Condition Specification
days	I-Condition Specification
,	O
then	O
the	B-Actor
employee	I-Actor
must	O
receive	B-Activity
an	B-Activity Data
approval	I-Activity Data
in	I-Activity Data
progress	I-Activity Data
email	I-Activity Data
.	O

If	B-XOR Gateway
the	B-Condition Specification
request	I-Condition Specification
is	I-Condition Specification
not	I-Condition Specification
finished	I-Condition Specification
within	I-Condition Specification
30	I-Condition Specification
days	I-Condition Specification
,	O
then	O
the	O
process	O
is	O
stopped	O
and	O
the	B-Actor
employee	I-Actor
receives	B-Activity
an	B-Activity Data
email	I-Activity Data
cancellation	I-Activity Data
notice	I-Activity Data
and	O
must	O
re-submit	B-Activity
the	B-Activity Data
expense	I-Activity Data
report	I-Activity Data
.	O

